Rentrée / Session;Série du bac;Genre;Nombre total de bacheliers;Néo-bacheliers poursuivant à l'université (hors IUT) dans une académie différente de celle d'obtention de leur baccalauréat;Néo-bacheliers poursuivant à l'université (hors IUT) dans la même académie que celle d'obtention de leur baccalauréat;Néo-bacheliers poursuivant en IUT dans une académie différente de celle d'obtention de leur baccalauréat;Néo-bacheliers poursuivant en IUT dans la même académie que celle d'obtention de leur baccalauréat;Néo-bacheliers poursuivant dans une CPGE du secteur privé dans une académie différente de celle d'obtention de leur baccalauréat;Néo-bacheliers poursuivant dans une CPGE du secteur privé dans la même académie que celle d'obtention de leur baccalauréat;Néo-bacheliers poursuivant dans une CPGE du secteur public dans une académie différente de celle d'obtention de leur baccalauréat;Néo-bacheliers poursuivant dans une CPGE du secteur public dans la même académie que celle d'obtention de leur baccalauréat;Néo-bacheliers poursuivant en STS (secteur non renseigné) dans une académie différente de celle d'obtention de leur baccalauréat;Néo-bacheliers poursuivant en STS (secteur non renseigné) dans la même académie que celle d'obtention de leur baccalauréat;Néo-bacheliers poursuivant en STS dans le secteur privé dans une académie différente de celle d'obtention de leur baccalauréat;Néo-bacheliers poursuivant en STS dans le secteur privé dans la même académie que celle d'obtention de leur baccalauréat;Néo-bacheliers poursuivant en STS dans le secteur public dans une académie différente de celle d'obtention de leur baccalauréat;Néo-bacheliers poursuivant en STS dans le secteur public dans la même académie que celle d'obtention de leur baccalauréat;Néo-bacheliers poursuivant dans une autre formation (secteur non renseigné) dans une académie différente de celle d'obtention de leur baccalauréat;Néo-bacheliers poursuivant dans une autre formation (secteur non renseigné) dans la même académie que celle d'obtention de leur baccalauréat;Néo-bacheliers poursuivant dans une autre formation du secteur privé dans une académie différente de celle d'obtention de leur baccalauréat;Néo-bacheliers poursuivant dans une autre formation du secteur privé dans la même académie que celle d'obtention de leur baccalauréat;Néo-bacheliers poursuivant dans une autre formation du secteur public dans une académie différente de celle d'obtention de leur baccalauréat;Néo-bacheliers poursuivant dans une autre formation du secteur public dans la même académie que celle d'obtention de leur baccalauréat;Académie du Bac;Code académie du Bac;Code Paysage structure de l'académie
2010;Bac général;Féminin;2422.0;298.09;1116.0;35.02;96.0;7.0;0.0;42.02;134.0;2.98;7.02;8.15;25.0;23.02;208.0;100.61;34.42;9.49;0.0;23.38;23.0;La Réunion;A28;nILBE
2010;Bac général;Féminin;9334.0;337.4;5028.0;21.07;517.0;20.0;238.0;76.07;559.0;9.54;48.07;14.66;190.0;21.07;618.0;390.61;510.35;7.99;541.13;57.96;25.0;Lille;A09;kcTzp
2010;Bac général;Féminin;1526.0;251.06;581.0;45.01;91.0;4.0;0.0;68.01;47.0;4.27;0.0;8.1;36.0;35.01;74.0;80.25;38.04;10.31;0.0;4.88;6.0;Limoges;A22;TR3Z5
2010;Bac général;Masculin;700.0;361.03;0.0;39.0;0.0;4.0;0.0;20.0;55.0;2.91;3.0;6.06;18.0;12.01;62.0;43.13;8.1;1.06;3.0;2.39;4.0;Martinique;A31;K54Y8
2010;Bac professionnel;Féminin;2009.0;28.0;231.0;7.0;3.0;0.0;0.0;0.0;0.0;13.03;27.04;9.04;124.0;25.0;176.0;9.51;5.31;0.0;1.0;0.0;1.0;Montpellier;A11;p095y
2010;Bac général;Masculin;4191.0;201.15;1734.0;93.0;668.0;22.0;28.0;109.0;448.0;11.11;35.59;12.3;95.0;37.04;133.0;283.96;119.4;1.33;9.0;33.0;71.0;Nancy-Metz;A12;lPQ79
2010;Bac professionnel;Féminin;2015.0;16.0;174.0;2.0;19.0;0.0;0.0;0.0;0.0;11.62;94.19;7.04;75.0;40.0;164.0;8.38;4.06;0.0;1.0;0.0;0.0;Nancy-Metz;A12;lPQ79
2010;Bac professionnel;Masculin;2759.0;9.0;167.0;3.0;30.0;0.0;0.0;0.0;0.0;48.43;235.0;6.0;59.0;50.07;287.0;9.38;0.06;0.0;0.0;0.0;0.0;Nancy-Metz;A12;lPQ79
2010;Bac technologique;Masculin;1720.0;49.03;260.0;31.0;210.0;3.0;0.0;4.0;47.0;16.95;9.03;16.03;61.0;51.0;534.0;62.64;6.83;2.0;0.0;2.0;2.0;Nice;A23;j565G
2010;Bac professionnel;Masculin;3739.0;9.0;155.0;4.0;22.0;0.0;0.0;0.0;0.0;69.62;318.94;18.0;161.0;72.1;424.0;10.92;0.32;0.0;0.0;0.0;0.0;Normandie;A70;jyY65
2010;Bac technologique;Masculin;3252.0;38.05;438.0;64.0;429.0;2.0;0.0;5.0;43.0;40.22;140.13;46.05;282.0;143.0;1070.0;54.33;20.23;0.0;0.0;3.0;10.0;Normandie;A70;jyY65
2010;Bac technologique;Féminin;2566.0;81.04;375.0;48.0;144.0;0.0;0.0;4.0;6.0;14.16;75.11;30.14;158.0;163.04;573.0;72.43;75.31;0.07;0.0;1.0;16.0;Orléans-Tours;A18;K564L
2010;Bac général;Féminin;7207.0;506.18;3338.09;88.04;39.0;71.0;212.0;99.04;873.0;9.2;38.58;21.4;262.04;36.04;145.0;407.15;206.08;11.8;197.62;17.0;239.0;Paris;A01;t4Slt
2010;Bac professionnel;Féminin;1640.0;83.0;87.0;9.0;0.0;0.0;0.0;0.0;0.0;32.18;124.8;7.0;95.04;39.0;79.0;9.55;14.58;0.0;0.0;0.0;10.0;Paris;A01;t4Slt
2010;Bac technologique;Féminin;1791.0;123.04;337.0;66.0;22.0;1.0;0.0;7.0;18.0;5.6;24.64;19.09;920.09;83.04;296.0;52.57;39.08;1.04;27.04;0.0;18.0;Paris;A01;t4Slt
2010;Bac technologique;Masculin;1347.0;37.02;130.0;37.0;179.0;0.0;0.0;7.0;25.0;20.22;36.02;12.02;64.0;75.0;463.0;30.38;12.1;0.0;0.0;0.0;0.0;Reims;A19;qeGjv
2010;Bac technologique;Féminin;3798.0;50.05;522.0;65.0;182.0;0.0;3.0;5.0;17.0;17.03;32.05;82.21;818.0;118.05;656.0;112.0;78.5;32.1;13.0;0.0;15.0;Rennes;A14;Vb9DN
2010;Bac technologique;Masculin;3744.0;37.05;434.0;117.0;456.0;3.0;19.0;14.0;28.0;44.67;88.15;83.05;859.0;117.0;903.0;68.26;26.5;11.0;25.0;0.0;25.0;Rennes;A14;Vb9DN
2010;Bac technologique;Féminin;2030.0;16.03;333.0;40.0;125.0;0.0;0.0;3.0;24.0;8.27;68.03;10.11;113.0;60.03;496.0;47.58;32.22;0.06;3.0;0.0;13.0;Strasbourg;A15;yIx1Q
2010;Bac technologique;Masculin;1866.0;15.03;260.0;56.0;287.0;0.0;0.0;1.0;39.0;16.75;100.11;5.03;51.0;73.0;687.0;34.72;5.22;0.0;3.0;10.0;19.0;Strasbourg;A15;yIx1Q
2010;Bac professionnel;Féminin;1886.0;24.0;134.0;1.0;6.0;0.0;0.0;0.0;0.0;9.99;74.63;19.04;146.0;57.0;199.0;11.34;1.27;0.0;0.0;0.0;0.0;Toulouse;A16;ZpaDh
2010;Bac professionnel;Masculin;2800.0;15.0;133.0;6.0;6.0;0.0;0.0;0.0;0.0;47.23;234.94;17.0;97.0;79.08;443.0;10.34;1.27;0.0;0.0;0.0;0.0;Toulouse;A16;ZpaDh
2010;Bac technologique;Masculin;2729.0;45.04;325.0;46.0;446.0;0.0;0.0;8.0;63.0;18.48;75.38;22.04;236.0;121.0;918.0;52.53;26.18;0.0;14.0;2.0;5.0;Toulouse;A16;ZpaDh
2010;Bac professionnel;Masculin;5282.0;69.0;261.0;23.0;11.0;0.0;0.0;0.0;0.0;126.19;507.56;52.0;103.0;159.18;845.0;23.12;4.74;0.0;1.0;5.0;0.0;Versailles;A25;AdzMb
2011;Bac technologique;Féminin;2968.0;81.09;556.0;37.0;115.0;0.0;7.0;9.0;17.0;11.44;7.0;32.13;577.04;112.09;516.0;48.47;42.87;3.0;7.0;1.0;5.0;Aix-Marseille;A02;Nsga9
2011;Bac général;Féminin;4210.0;800.35;1362.0;109.0;203.0;34.0;0.0;137.0;160.0;12.19;33.19;57.22;70.0;71.08;210.0;181.78;144.41;157.05;22.0;26.71;28.0;Amiens;A20;qRVdr
2011;Bac général;Masculin;2038.0;181.07;737.0;97.05;228.0;12.0;0.0;94.04;220.0;4.73;83.04;14.2;19.0;32.02;97.0;104.59;8.48;25.13;19.0;6.73;44.0;Besançon;A03;XTUly
2011;Bac professionnel;Masculin;1686.0;12.0;78.0;3.0;27.0;0.0;0.0;0.0;0.0;30.47;128.05;13.0;68.0;32.0;308.0;5.0;2.05;1.02;0.0;2.0;1.0;Besançon;A03;XTUly
2011;Bac professionnel;Féminin;1489.0;24.0;88.0;2.0;16.0;0.0;0.0;0.0;0.0;11.46;29.0;18.0;94.0;47.0;205.0;5.18;1.04;0.0;0.0;0.0;0.0;Clermont-Ferrand;A06;lE9Jm
2011;Bac professionnel;Féminin;147.0;4.0;3.0;1.0;2.0;0.0;0.0;0.0;0.0;0.76;3.0;2.0;1.0;3.0;10.0;0.88;0.0;0.0;0.0;0.0;0.0;Corse;A27;V4RgR
2011;Bac technologique;Féminin;4816.0;382.13;917.0;83.0;183.0;4.0;0.0;16.0;33.0;79.16;35.25;103.25;104.0;415.13;816.0;123.67;98.69;18.0;3.0;32.0;13.0;Créteil;A24;Um9ge
2011;Bac technologique;Masculin;4254.0;214.06;609.0;165.0;322.0;7.0;0.0;16.0;57.0;87.14;89.56;63.19;139.0;321.19;1276.06;80.61;28.69;24.0;2.0;16.25;15.0;Créteil;A24;Um9ge
2011;Bac général;Féminin;3751.0;637.31;1324.0;124.0;197.0;12.0;14.0;139.0;217.0;18.89;28.0;58.19;94.0;106.07;137.0;140.64;42.88;43.94;25.0;32.29;14.0;Dijon;A07;L357G
2011;Bac général;Masculin;1533.0;174.06;629.0;60.05;62.0;0.0;0.0;40.03;119.0;4.21;7.02;9.17;27.0;11.02;113.0;122.96;4.39;24.11;7.0;9.48;22.0;La Réunion;A28;nILBE
2011;Bac général;Masculin;7559.0;212.27;3650.0;37.2;829.0;44.0;284.0;69.13;709.0;15.68;104.2;7.74;184.0;19.07;503.0;455.54;179.31;39.4;392.07;44.37;19.0;Lille;A09;kcTzp
2011;Bac professionnel;Masculin;6552.0;13.0;482.0;4.0;76.0;0.0;0.0;0.0;0.0;48.64;404.2;7.0;565.0;24.0;862.0;18.04;1.57;0.07;0.0;0.0;0.0;Lille;A09;kcTzp
2011;Bac général;Féminin;1579.0;252.13;571.0;47.0;116.0;6.0;0.0;96.0;69.0;6.56;3.01;15.08;24.0;37.03;85.0;59.68;41.03;20.38;5.0;8.33;3.0;Limoges;A22;TR3Z5
2011;Bac professionnel;Masculin;989.0;7.0;26.0;4.0;3.0;0.0;0.0;0.0;0.0;18.53;30.08;7.0;31.0;60.0;111.0;2.68;1.0;0.01;0.0;0.0;0.0;Limoges;A22;TR3Z5
2011;Bac technologique;Féminin;689.0;40.02;105.0;17.0;29.0;0.0;0.0;3.0;3.0;3.89;3.03;8.04;31.0;54.02;150.0;20.7;16.0;1.0;0.0;1.0;3.0;Limoges;A22;TR3Z5
2011;Bac technologique;Masculin;718.0;22.01;75.0;40.0;66.0;0.0;0.0;11.0;9.0;11.52;10.07;9.03;16.0;79.04;248.0;12.69;2.0;0.0;2.0;0.04;2.0;Limoges;A22;TR3Z5
2011;Bac professionnel;Féminin;2769.0;24.0;257.0;6.0;19.0;0.0;0.0;0.0;0.0;17.45;143.0;31.0;171.0;65.0;176.0;14.2;3.21;0.0;2.0;0.0;0.0;Lyon;A10;KwdKs
2011;Bac professionnel;Féminin;846.0;72.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;1.65;17.01;3.0;45.0;22.0;95.0;1.93;0.01;0.0;0.0;0.0;0.0;Martinique;A31;K54Y8
2011;Bac technologique;Féminin;647.0;116.01;0.0;16.0;0.0;0.0;0.0;4.0;12.0;1.39;7.0;5.03;80.0;22.01;138.01;11.27;0.03;0.0;5.0;0.0;7.0;Martinique;A31;K54Y8
2011;Bac professionnel;Masculin;3539.0;30.0;331.0;7.0;10.0;0.0;0.0;0.0;0.0;42.7;220.48;9.0;181.0;84.0;351.0;10.73;1.38;0.04;1.0;0.0;1.0;Montpellier;A11;p095y
2011;Bac technologique;Féminin;2630.0;76.08;591.0;40.0;78.0;0.0;0.0;5.0;21.0;13.93;36.0;46.16;569.0;87.08;548.0;51.07;18.94;8.0;8.0;2.0;14.0;Montpellier;A11;p095y
2011;Bac technologique;Féminin;3714.0;93.1;427.0;39.0;131.0;0.0;2.0;4.0;16.0;16.08;50.31;62.21;660.0;129.05;575.05;113.5;65.7;5.0;66.0;1.0;17.0;Nantes;A17;aN9g0
2011;Bac général;Féminin;5024.0;788.37;1700.0;74.0;333.0;30.0;29.0;158.0;310.0;5.63;46.0;40.23;188.0;41.09;227.0;153.83;70.4;159.12;0.0;35.92;8.0;Nice;A23;j565G
2011;Bac général;Masculin;6041.0;415.2;2066.0;158.15;931.0;68.0;38.0;198.1;543.0;18.5;39.64;28.54;129.0;60.05;229.0;354.48;164.63;87.34;68.0;65.65;24.0;Normandie;A70;jyY65
2011;Bac professionnel;Masculin;4322.0;25.0;182.0;1.0;31.0;0.0;0.0;0.0;0.0;85.16;427.2;16.0;234.0;51.0;500.0;14.17;1.42;1.05;3.0;0.0;0.0;Normandie;A70;jyY65
2011;Bac professionnel;Masculin;2955.0;13.0;80.0;6.0;19.0;0.0;0.0;0.0;0.0;71.45;252.29;27.0;93.0;75.0;391.0;10.9;0.04;2.04;0.0;1.0;0.0;Orléans-Tours;A18;K564L
2011;Bac général;Masculin;6417.0;362.18;2543.0;138.13;52.0;170.0;382.0;119.04;995.04;23.75;32.36;26.48;140.0;20.04;75.0;332.72;149.01;209.13;266.18;16.0;204.18;Paris;A01;t4Slt
2011;Bac technologique;Masculin;1572.0;83.04;261.0;133.0;29.0;4.0;5.0;15.0;31.0;26.33;44.53;18.13;868.0;49.18;324.0;36.18;19.37;21.0;46.0;0.0;12.18;Paris;A01;t4Slt
2011;Bac général;Féminin;3845.0;662.31;1498.0;95.0;189.0;19.0;0.0;154.0;142.0;11.58;53.24;54.19;72.0;78.07;168.0;153.37;43.15;50.92;27.0;24.23;6.0;Poitiers;A13;pIZ6B
2011;Bac général;Masculin;3561.0;89.11;1405.0;101.09;562.0;20.0;20.0;70.06;426.0;9.87;37.0;10.31;65.0;33.03;148.0;185.03;52.11;26.2;6.0;54.7;18.0;Strasbourg;A15;yIx1Q
2011;Bac professionnel;Masculin;2666.0;6.0;130.0;3.0;10.0;0.0;0.0;0.0;0.0;40.43;285.0;3.0;34.0;29.0;348.0;7.73;0.14;0.03;2.0;0.0;0.0;Strasbourg;A15;yIx1Q
2011;Bac technologique;Féminin;5659.0;388.19;878.0;212.0;233.0;4.0;9.0;23.0;28.0;58.67;149.65;147.37;175.0;382.18;1093.0;151.03;208.21;54.0;12.0;40.0;36.0;Versailles;A25;AdzMb
2012;Bac général;Masculin;5509.0;440.27;1991.0;200.0;528.0;96.04;57.0;195.0;712.0;21.5;67.49;19.31;247.0;45.04;172.0;203.45;6.05;143.29;127.0;104.98;55.0;Aix-Marseille;A02;Nsga9
2012;Bac technologique;Féminin;2983.0;88.22;574.0;48.04;120.0;1.0;4.0;8.0;20.0;5.6;48.04;24.22;623.0;103.04;495.0;44.86;2.14;11.09;23.0;12.09;34.0;Aix-Marseille;A02;Nsga9
2012;Bac général;Masculin;3269.0;504.16;897.0;176.0;348.0;49.03;0.0;156.0;176.0;13.71;44.08;57.19;44.0;52.03;113.0;125.23;0.28;232.75;68.03;49.59;90.0;Amiens;A20;qRVdr
2012;Bac professionnel;Masculin;3352.0;40.08;135.0;8.0;25.0;0.0;0.0;0.0;0.0;50.11;212.11;14.0;100.0;88.0;421.0;9.27;0.15;1.0;1.0;0.0;5.0;Amiens;A20;qRVdr
2012;Bac général;Féminin;7674.0;594.77;3776.09;150.13;356.0;27.0;21.0;157.0;470.0;11.71;25.14;42.59;328.23;94.05;330.0;200.51;10.9;144.57;105.0;81.58;73.0;Bordeaux;A04;DssZ6
2012;Bac technologique;Féminin;2795.0;65.18;430.05;63.05;134.0;0.0;0.0;8.0;19.0;12.28;56.41;29.14;292.09;109.05;605.0;44.1;3.33;12.09;23.0;12.09;25.0;Bordeaux;A04;DssZ6
2012;Bac technologique;Masculin;2697.0;52.0;335.0;120.0;218.0;1.0;0.0;20.0;34.0;41.88;130.63;26.14;177.0;114.05;920.0;44.1;3.33;9.32;22.0;7.0;15.0;Bordeaux;A04;DssZ6
2012;Bac général;Masculin;2232.0;187.09;807.02;112.0;322.0;24.02;28.0;68.0;220.0;9.19;7.0;7.12;35.0;24.02;86.0;83.03;0.71;34.52;40.0;44.39;17.0;Clermont-Ferrand;A06;lE9Jm
2012;Bac général;Féminin;695.0;124.06;261.0;14.01;56.0;3.0;0.0;21.0;21.0;1.52;6.0;5.06;9.0;12.0;27.0;16.1;0.0;11.2;1.0;7.12;6.0;Corse;A27;V4RgR
2012;Bac général;Masculin;481.0;71.02;141.0;12.0;76.0;5.0;0.0;13.0;30.0;1.61;5.0;5.02;6.0;9.0;32.0;16.1;0.0;13.1;0.0;3.08;4.0;Corse;A27;V4RgR
2012;Bac technologique;Féminin;243.0;16.02;40.0;4.0;20.0;0.0;0.0;0.0;0.0;0.36;0.0;1.02;5.0;9.0;42.0;3.61;0.0;1.01;1.0;1.01;1.0;Corse;A27;V4RgR
2012;Bac général;Masculin;7595.0;1605.38;1905.0;288.0;596.0;90.06;19.0;466.0;600.0;54.93;28.25;44.44;98.0;140.06;216.0;280.21;12.93;324.62;241.19;203.37;35.0;Créteil;A24;Um9ge
2012;Bac technologique;Masculin;4144.0;231.0;504.0;152.0;285.0;8.0;0.0;33.0;68.0;120.68;76.06;74.19;232.0;319.06;1178.0;61.99;3.78;47.44;27.0;25.0;42.0;Créteil;A24;Um9ge
2012;Bac général;Féminin;3848.0;632.43;1383.0;161.07;220.0;18.0;11.0;127.0;218.0;9.42;24.0;43.41;99.0;88.02;132.0;104.98;0.6;81.28;34.0;53.79;83.0;Dijon;A07;L357G
2012;Bac technologique;Masculin;1313.0;30.0;146.0;52.0;130.0;0.0;0.0;10.0;22.0;42.75;59.0;23.07;78.0;101.02;404.0;23.17;0.52;7.16;9.0;5.0;18.0;Dijon;A07;L357G
2012;Bac professionnel;Masculin;6360.0;50.15;181.0;16.0;56.0;0.0;0.0;0.0;0.0;340.61;248.25;63.0;339.0;151.0;645.0;17.38;0.48;1.0;6.0;0.0;1.0;Grenoble;A08;Ma7Zh
2012;Bac technologique;Masculin;3142.0;106.0;313.0;143.0;382.0;8.0;6.0;17.0;40.0;228.22;128.0;55.15;247.0;173.05;805.0;52.61;0.81;19.36;26.0;8.0;17.0;Grenoble;A08;Ma7Zh
2012;Bac technologique;Masculin;576.0;19.0;114.0;17.0;7.0;0.0;0.0;5.0;14.0;2.59;18.0;5.03;19.0;50.01;150.0;9.07;0.01;2.06;0.0;2.0;6.0;Guadeloupe;A32;e7zrb
2012;Bac professionnel;Masculin;490.0;49.01;0.0;2.0;0.0;0.0;0.0;0.0;0.0;1.73;17.0;3.0;0.0;21.0;28.0;1.07;0.0;0.0;0.0;0.0;0.0;Guyane;A33;bG1mX
2012;Bac technologique;Masculin;1049.0;27.0;275.0;16.0;20.0;0.0;0.0;3.0;11.0;4.66;14.0;4.05;24.0;36.02;389.0;16.31;0.03;5.11;5.0;0.0;7.0;La Réunion;A28;nILBE
2012;Bac général;Masculin;7549.0;182.39;3628.0;37.0;808.0;46.07;273.0;83.0;701.0;14.57;86.2;12.46;188.0;15.07;500.0;294.09;14.43;182.64;526.26;83.45;139.0;Lille;A09;kcTzp
2012;Bac professionnel;Masculin;8627.0;12.2;700.0;3.0;82.0;0.0;0.0;0.0;0.0;54.94;508.46;18.0;568.0;18.0;1254.0;22.25;0.89;0.0;1.0;4.0;2.0;Lille;A09;kcTzp
2012;Bac technologique;Féminin;4379.0;24.33;868.0;10.07;225.0;0.0;0.0;0.0;15.0;9.77;61.07;11.33;327.0;36.07;1084.0;67.28;1.94;6.13;213.0;25.13;136.0;Lille;A09;kcTzp
2012;Bac technologique;Masculin;3857.0;10.0;729.0;11.0;351.0;0.0;0.0;2.0;26.0;33.33;179.39;23.2;495.0;32.07;1295.0;67.28;1.94;22.39;47.07;4.0;33.0;Lille;A09;kcTzp
2012;Bac général;Masculin;1177.0;157.05;361.01;56.0;194.0;10.01;0.0;78.0;112.0;7.72;8.01;8.07;15.0;17.01;34.0;45.23;0.07;15.28;3.0;25.21;11.0;Limoges;A22;TR3Z5
2012;Bac technologique;Féminin;625.0;31.05;88.0;17.01;30.0;0.0;0.0;4.0;4.0;5.0;4.0;15.05;29.0;52.01;131.0;10.16;0.0;5.02;6.0;2.02;9.0;Limoges;A22;TR3Z5
2012;Bac général;Féminin;1173.0;647.14;0.0;43.02;0.0;4.0;0.0;27.0;99.0;1.11;1.0;5.13;31.0;12.01;82.0;34.09;0.13;16.42;18.0;24.26;16.0;Martinique;A31;K54Y8
2012;Bac général;Masculin;720.0;336.04;0.0;50.0;0.0;5.01;0.0;20.0;68.0;2.31;2.0;4.05;26.0;12.01;69.0;34.09;0.13;22.21;13.0;17.16;5.0;Martinique;A31;K54Y8
2012;Bac général;Masculin;252.0;131.02;35.0;42.0;0.0;1.0;0.0;10.0;0.0;0.64;0.0;1.03;0.0;7.0;0.0;16.68;0.0;1.1;0.0;4.08;2.0;Mayotte;A43;Q7yZw
2012;Bac technologique;Féminin;2506.0;86.2;549.0;41.04;70.0;2.0;0.0;6.0;24.0;10.07;22.0;29.16;501.04;74.04;522.0;40.16;1.04;7.08;12.0;14.08;41.0;Montpellier;A11;p095y
2012;Bac professionnel;Masculin;3969.0;17.1;234.0;3.0;39.0;0.0;0.0;0.0;0.0;58.69;261.97;14.0;150.0;44.0;449.0;12.01;0.16;0.0;2.0;0.0;1.0;Nancy-Metz;A12;lPQ79
2012;Bac professionnel;Féminin;4813.0;41.27;183.0;8.0;5.0;0.0;0.0;0.0;0.0;34.74;228.12;50.33;418.0;63.0;332.0;17.74;1.5;1.0;13.0;0.0;1.0;Nantes;A17;aN9g0
2012;Bac professionnel;Masculin;2473.0;15.08;193.0;1.0;46.0;0.0;0.0;0.0;0.0;64.79;71.14;10.0;66.0;40.0;246.0;9.67;0.18;0.0;0.0;0.0;0.0;Nice;A23;j565G
2012;Bac professionnel;Féminin;2824.0;35.18;128.0;2.0;21.0;0.0;0.0;0.0;0.0;24.75;173.04;34.22;119.0;62.0;308.0;12.43;0.2;7.0;6.0;4.0;2.0;Orléans-Tours;A18;K564L
2012;Bac général;Féminin;3944.0;611.44;1529.0;121.07;211.0;28.0;0.0;139.0;130.0;6.91;47.63;57.42;70.0;62.02;180.0;108.91;0.37;105.33;37.0;54.82;24.0;Poitiers;A13;pIZ6B
2012;Bac professionnel;Masculin;2585.0;26.06;137.0;8.0;43.0;0.0;0.0;0.0;0.0;64.23;171.04;27.0;60.0;78.0;400.0;6.85;0.13;0.0;2.0;0.0;1.0;Reims;A19;qeGjv
2012;Bac technologique;Féminin;1307.0;51.1;208.0;25.02;72.0;0.0;0.0;4.0;14.0;9.06;17.0;23.1;50.0;66.02;349.0;20.72;0.15;4.04;14.0;27.04;65.0;Reims;A19;qeGjv
2012;Bac général;Féminin;8488.0;447.98;3874.0;159.15;609.0;41.0;88.0;175.0;497.0;11.69;8.15;88.93;424.0;81.05;251.0;232.69;9.52;339.94;95.0;97.81;114.0;Rennes;A14;Vb9DN
2012;Bac technologique;Masculin;1665.0;14.0;230.0;37.0;220.0;2.0;0.0;2.0;38.0;25.49;111.0;8.08;78.0;50.03;598.0;29.61;0.17;12.2;3.0;10.0;9.0;Strasbourg;A15;yIx1Q
2012;Bac général;Féminin;7191.0;634.66;3134.18;110.13;405.0;24.0;91.0;117.0;468.0;11.32;20.35;48.79;346.0;76.04;239.0;199.2;6.69;119.06;354.44;85.54;131.0;Toulouse;A16;ZpaDh
2012;Bac professionnel;Féminin;3277.0;50.13;368.09;5.0;7.0;0.0;0.0;0.0;0.0;20.91;102.61;33.26;270.0;99.0;356.0;14.63;0.81;1.0;2.0;1.0;1.0;Toulouse;A16;ZpaDh
2012;Bac professionnel;Masculin;7963.0;148.28;413.0;21.0;29.0;0.0;0.0;0.0;0.0;171.46;674.65;79.0;158.0;211.0;1134.0;30.76;2.1;8.0;2.0;8.0;1.0;Versailles;A25;AdzMb
2012;Bac technologique;Masculin;5096.0;237.0;633.0;226.0;516.0;0.0;11.0;38.0;105.0;85.63;201.37;84.28;282.0;276.09;1251.0;91.52;6.77;97.19;42.47;29.0;42.0;Versailles;A25;AdzMb
2013;Bac technologique;Masculin;2687.0;79.17;495.0;72.0;236.0;1.0;7.0;11.0;39.0;35.58;67.17;15.17;230.0;84.0;702.0;0.0;0.0;45.69;18.64;10.87;1.76;Aix-Marseille;A02;Nsga9
2013;Bac général;Masculin;3419.0;530.32;964.0;189.0;347.0;69.05;0.0;154.0;192.0;14.78;39.08;33.43;45.0;35.03;149.0;0.0;0.0;289.66;75.11;97.4;74.33;Amiens;A20;qRVdr
2013;Bac professionnel;Féminin;1902.0;28.03;122.0;5.0;24.0;0.0;0.0;0.0;0.0;24.29;42.16;22.27;91.0;37.0;289.0;0.0;0.0;7.8;0.05;3.82;3.07;Amiens;A20;qRVdr
2013;Bac professionnel;Masculin;2808.0;29.0;142.0;7.0;18.0;0.0;0.0;0.0;0.0;56.4;203.05;15.13;91.0;70.0;365.0;0.0;0.0;6.8;0.05;1.87;1.07;Amiens;A20;qRVdr
2013;Bac technologique;Masculin;1726.0;78.11;228.0;64.0;205.0;1.0;0.0;4.0;22.0;22.09;107.08;25.11;86.0;83.0;444.0;0.0;0.0;34.97;7.11;10.91;24.04;Amiens;A20;qRVdr
2013;Bac professionnel;Féminin;3287.0;32.05;182.0;8.0;18.0;0.0;0.0;0.0;0.0;18.9;72.09;29.14;221.32;62.0;404.0;0.0;0.0;14.38;7.3;3.8;1.41;Bordeaux;A04;DssZ6
2013;Bac professionnel;Féminin;1303.0;19.02;79.0;3.0;9.0;0.0;0.0;0.0;0.0;23.34;25.0;14.18;111.0;45.0;201.0;0.0;0.0;6.6;1.01;1.24;0.03;Clermont-Ferrand;A06;lE9Jm
2013;Bac général;Masculin;512.0;77.04;151.0;18.0;70.0;4.01;0.0;20.0;35.0;1.76;0.0;2.06;7.0;6.0;23.0;0.0;0.0;30.35;0.0;10.22;11.0;Corse;A27;V4RgR
2013;Bac professionnel;Féminin;227.0;4.0;14.0;0.0;10.0;0.0;0.0;0.0;0.0;1.83;2.0;3.03;4.0;5.0;25.0;0.0;0.0;0.88;0.0;0.24;0.0;Corse;A27;V4RgR
2013;Bac technologique;Féminin;293.0;24.01;53.0;4.0;28.0;0.0;0.0;1.0;0.0;1.36;0.0;4.01;2.0;6.0;39.0;0.0;0.0;4.97;0.0;1.79;7.0;Corse;A27;V4RgR
2013;Bac général;Masculin;7760.0;1754.77;2035.0;290.0;548.0;75.13;28.0;479.0;622.0;51.64;27.32;56.02;83.0;130.06;234.0;0.0;0.0;542.77;224.4;242.67;62.33;Créteil;A24;Um9ge
2013;Bac professionnel;Féminin;1603.0;24.02;93.0;3.0;29.0;0.0;0.0;0.0;0.0;22.42;28.02;16.23;108.0;57.0;182.0;0.0;0.0;8.76;1.02;2.58;2.01;Dijon;A07;L357G
2013;Bac technologique;Masculin;1264.0;40.09;154.0;56.0;152.0;1.0;0.0;9.0;33.0;26.52;53.0;19.09;73.0;95.0;346.0;0.0;0.0;32.3;4.18;9.98;13.05;Dijon;A07;L357G
2013;Bac général;Masculin;7032.0;1048.39;1919.2;334.0;1056.0;127.1;19.0;243.0;475.0;43.68;17.05;64.78;115.0;71.05;207.0;0.0;0.0;331.21;48.19;175.0;136.97;Grenoble;A08;Ma7Zh
